,decode_batch,decode_len,cu_mask,avg_duration_2d_us,avg_duration_3d_us,avg_duration_reduce_segment_us,avg_decode_duration_us,avg_duration_2d_us_baseline,avg_duration_3d_us_baseline,avg_duration_reduce_segment_us_baseline,avg_decode_duration_us_baseline
270,8,2048,128.0,,96.11333333333333,5.9606666666666674,102.074,,43.032000000000004,6.588333333333334,49.620333333333335
271,8,2048,160.0,,79.99633333333334,5.506,85.50233333333334,,43.032000000000004,6.588333333333334,49.620333333333335
272,8,2048,32.0,,413.145,11.573,424.71799999999996,,43.032000000000004,6.588333333333334,49.620333333333335
273,8,2048,64.0,,203.93366666666665,7.603666666666666,211.53733333333332,,43.032000000000004,6.588333333333334,49.620333333333335
274,8,2048,96.0,,123.99033333333334,6.454999999999999,130.44533333333334,,43.032000000000004,6.588333333333334,49.620333333333335
275,8,2048,304.0,,43.032000000000004,6.588333333333334,49.620333333333335,,43.032000000000004,6.588333333333334,49.620333333333335
276,8,256,128.0,,25.484666666666666,5.946666666666666,31.43133333333333,,12.682666666666668,4.597333333333332,17.28
277,8,256,160.0,,20.447,5.412333333333333,25.859333333333332,,12.682666666666668,4.597333333333332,17.28
278,8,256,32.0,,102.31400000000001,10.971666666666666,113.28566666666667,,12.682666666666668,4.597333333333332,17.28
279,8,256,64.0,,51.958666666666666,8.405666666666667,60.364333333333335,,12.682666666666668,4.597333333333332,17.28
280,8,256,96.0,,32.300333333333334,6.548333333333333,38.84866666666667,,12.682666666666668,4.597333333333332,17.28
281,8,256,304.0,,12.682666666666668,4.597333333333332,17.28,,12.682666666666668,4.597333333333332,17.28
282,8,4096,128.0,,163.534,5.813666666666667,169.34766666666667,,70.84233333333333,5.024666666666666,75.86699999999999
283,8,4096,160.0,,131.635,5.799666666666667,137.43466666666666,,70.84233333333333,5.024666666666666,75.86699999999999
284,8,4096,32.0,,726.235,11.853333333333332,738.0883333333334,,70.84233333333333,5.024666666666666,75.86699999999999
285,8,4096,64.0,,351.9783333333333,7.537333333333334,359.5156666666666,,70.84233333333333,5.024666666666666,75.86699999999999
286,8,4096,96.0,,211.29700000000003,6.495,217.79200000000003,,70.84233333333333,5.024666666666666,75.86699999999999
287,8,4096,304.0,,70.84233333333333,5.024666666666666,75.86699999999999,,70.84233333333333,5.024666666666666,75.86699999999999
288,8,512,128.0,,47.201666666666675,6.0136666666666665,53.21533333333334,,23.90766666666667,5.0649999999999995,28.97266666666667
289,8,512,160.0,,37.73966666666667,5.786666666666666,43.52633333333334,,23.90766666666667,5.0649999999999995,28.97266666666667
290,8,512,32.0,,176.35000000000002,11.159333333333334,187.50933333333336,,23.90766666666667,5.0649999999999995,28.97266666666667
291,8,512,64.0,,90.84766666666667,7.363333333333333,98.211,,23.90766666666667,5.0649999999999995,28.97266666666667
292,8,512,96.0,,57.251000000000005,6.321333333333333,63.57233333333334,,23.90766666666667,5.0649999999999995,28.97266666666667
293,8,512,304.0,,23.90766666666667,5.0649999999999995,28.97266666666667,,23.90766666666667,5.0649999999999995,28.97266666666667
294,8,8192,128.0,,299.913,5.799666666666666,305.7126666666667,,125.09933333333333,4.998333333333333,130.09766666666667
295,8,8192,160.0,,241.47266666666667,5.6930000000000005,247.16566666666668,,125.09933333333333,4.998333333333333,130.09766666666667
296,8,8192,32.0,,1342.632,11.386333333333333,1354.0183333333334,,125.09933333333333,4.998333333333333,130.09766666666667
297,8,8192,64.0,,649.4593333333333,7.844666666666666,657.304,,125.09933333333333,4.998333333333333,130.09766666666667
298,8,8192,96.0,,388.2746666666667,6.508333333333333,394.783,,125.09933333333333,4.998333333333333,130.09766666666667
299,8,8192,304.0,,125.09933333333333,4.998333333333333,130.09766666666667,,125.09933333333333,4.998333333333333,130.09766666666667
