,mode,prefill_batch,prefill_len,decode_batch_size,decode_len,cu_mask,avg_duration_us,avg_decode_duration_us,avg_prefill_duration_us
1612,decode,8,512,128,2048,64.0,2380.5536666666667,,
1613,decode,8,512,128,2048,304.0,452.8893333333333,,
1614,decode,8,512,128,256,128.0,171.60566666666668,,
1615,decode,8,512,128,256,32.0,753.5243333333333,,
1616,decode,8,512,128,256,64.0,371.24933333333337,,
1617,decode,8,512,128,256,304.0,72.419,,
1618,decode,8,512,128,4096,128.0,2147.126,,
1619,decode,8,512,128,4096,32.0,9407.456,,
1620,decode,8,512,128,4096,64.0,4674.749,,
1621,decode,8,512,128,4096,304.0,883.4613333333333,,
1622,decode,8,512,128,512,128.0,302.27799999999996,,
1623,decode,8,512,128,512,32.0,1332.7826666666667,,
1624,decode,8,512,128,512,64.0,657.7183333333334,,
1625,decode,8,512,128,512,304.0,125.39366666666666,,
1626,decode,8,512,256,1024,128.0,1139.032,,
1627,decode,8,512,256,1024,32.0,4915.607666666667,,
1628,decode,8,512,256,1024,64.0,2462.8089999999997,,
1629,decode,8,512,256,1024,304.0,463.634,,
1630,decode,8,512,256,2048,128.0,2185.9876666666664,,
1631,decode,8,512,256,2048,32.0,9517.512333333332,,
1632,decode,8,512,256,2048,64.0,4759.583666666666,,
1633,decode,8,512,256,2048,304.0,895.8363333333333,,
1634,decode,8,512,256,256,128.0,341.6483333333333,,
1635,decode,8,512,256,256,32.0,1489.3276666666668,,
1636,decode,8,512,256,256,64.0,750.1696666666667,,
1637,decode,8,512,256,256,304.0,141.55066666666667,,
1638,decode,8,512,256,4096,128.0,4289.7226666666675,,
1639,decode,8,512,256,4096,32.0,18714.002,,
1640,decode,8,512,256,4096,64.0,9367.913999999999,,
1641,decode,8,512,256,4096,304.0,1779.7116666666668,,
1642,decode,8,512,256,512,128.0,603.9286666666667,,
1643,decode,8,512,256,512,32.0,2621.104,,
1644,decode,8,512,256,512,64.0,1333.5576666666668,,
1645,decode,8,512,256,512,304.0,248.422,,
1646,decode,8,512,32,1024,128.0,170.14933333333332,,
1647,decode,8,512,32,1024,32.0,645.5973333333333,,
1648,decode,8,512,32,1024,64.0,336.998,,
1649,decode,8,512,32,1024,304.0,59.99100000000001,,
1650,decode,8,512,32,2048,128.0,327.295,,
1651,decode,8,512,32,2048,32.0,1248.1363333333331,,
1652,decode,8,512,32,2048,64.0,650.3416666666667,,
1653,decode,8,512,32,2048,304.0,113.25900000000001,,
1654,decode,8,512,32,256,128.0,51.638,,
1655,decode,8,512,32,256,32.0,189.71366666666665,,
1656,decode,8,512,32,256,64.0,101.31166666666667,,
1657,decode,8,512,32,256,304.0,20.179333333333332,,
1658,decode,8,512,32,4096,128.0,652.7069999999999,,
1659,decode,8,512,32,4096,32.0,2405.2773333333334,,
1660,decode,8,512,32,4096,64.0,1297.823,,
1661,decode,8,512,32,4096,304.0,220.745,,
1662,decode,8,512,32,512,128.0,91.22233333333334,,
1663,decode,8,512,32,512,32.0,337.62566666666663,,
1664,decode,8,512,32,512,64.0,179.55733333333333,,
1665,decode,8,512,32,512,304.0,33.864,,
1666,decode,8,512,512,1024,128.0,2275.632,,
1667,decode,8,512,512,1024,32.0,9850.633666666667,,
1668,decode,8,512,512,1024,64.0,4930.668666666667,,
1669,decode,8,512,512,1024,304.0,894.326,,
1670,decode,8,512,512,2048,128.0,4422.866666666667,,
1671,decode,8,512,512,2048,32.0,19024.267333333333,,
1672,decode,8,512,512,2048,64.0,9563.068333333335,,
1673,decode,8,512,512,2048,304.0,1733.9676666666667,,
1674,decode,8,512,512,256,128.0,687.841,,
1675,decode,8,512,512,256,32.0,2956.859,,
1676,decode,8,512,512,256,64.0,1495.2613333333331,,
1677,decode,8,512,512,256,304.0,266.03566666666666,,
1678,decode,8,512,512,4096,128.0,8716.358666666667,,
1679,decode,8,512,512,4096,32.0,37475.488333333335,,
1680,decode,8,512,512,4096,64.0,18768.530333333332,,
1681,decode,8,512,512,4096,304.0,3332.825666666666,,
1682,decode,8,512,512,512,128.0,1222.3443333333335,,
1683,decode,8,512,512,512,32.0,5241.326,,
1684,decode,8,512,512,512,64.0,2622.734,,
1685,decode,8,512,512,512,304.0,467.4563333333333,,
1686,decode,8,512,64,1024,128.0,283.9696666666667,,
1687,decode,8,512,64,1024,32.0,1269.7453333333335,,
1688,decode,8,512,64,1024,64.0,617.3723333333334,,
1689,decode,8,512,64,1024,304.0,117.22866666666668,,
1690,decode,8,512,64,2048,128.0,545.8756666666667,,
1691,decode,8,512,64,2048,32.0,2412.0533333333333,,
1692,decode,8,512,64,2048,64.0,1212.8956666666668,,
1693,decode,8,512,64,2048,304.0,224.58033333333333,,
1694,decode,8,512,64,256,128.0,86.25066666666667,,
1695,decode,8,512,64,256,32.0,373.8286666666666,,
1696,decode,8,512,64,256,64.0,185.94566666666665,,
1697,decode,8,512,64,256,304.0,37.739666666666665,,
1698,decode,8,512,64,4096,128.0,1091.1503333333333,,
1699,decode,8,512,64,4096,32.0,4738.281333333333,,
1700,decode,8,512,64,4096,64.0,2339.0589999999997,,
1701,decode,8,512,64,4096,304.0,438.8976666666667,,
1702,decode,8,512,64,512,128.0,152.38933333333333,,
1703,decode,8,512,64,512,32.0,672.1243333333333,,
1704,decode,8,512,64,512,64.0,329.4203333333333,,
1705,decode,8,512,64,512,304.0,63.58566666666667,,
1706,prefill,1,1024,128,1024,128.0,1460.9286666666667,,
1707,prefill,1,1024,128,1024,32.0,961.3466666666667,,
1708,prefill,1,1024,128,1024,64.0,1067.883,,
1709,prefill,1,1024,128,1024,304.0,862.6673333333333,,
1710,prefill,1,1024,128,2048,128.0,1467.21,,
1711,prefill,1,1024,128,2048,32.0,955.5196666666667,,
1712,prefill,1,1024,128,2048,64.0,1066.9613333333334,,
1713,prefill,1,1024,128,2048,304.0,869.1619999999999,,
1714,prefill,1,1024,128,256,128.0,1481.644,,
1715,prefill,1,1024,128,256,32.0,952.967,,
1716,prefill,1,1024,128,256,64.0,1066.707,,
1717,prefill,1,1024,128,256,304.0,871.848,,
1718,prefill,1,1024,128,4096,128.0,1451.8416666666665,,
1719,prefill,1,1024,128,4096,32.0,941.5673333333334,,
1720,prefill,1,1024,128,4096,64.0,1073.0553333333335,,
1721,prefill,1,1024,128,4096,304.0,850.2786666666667,,
1722,prefill,1,1024,128,512,128.0,1461.0370000000003,,
1723,prefill,1,1024,128,512,32.0,957.1899999999999,,
1724,prefill,1,1024,128,512,64.0,1062.324,,
1725,prefill,1,1024,128,512,304.0,851.535,,
1726,prefill,1,1024,256,1024,128.0,1461.1423333333332,,
1727,prefill,1,1024,256,1024,32.0,971.9706666666667,,
1728,prefill,1,1024,256,1024,64.0,1072.6009999999999,,
1729,prefill,1,1024,256,1024,304.0,864.3513333333334,,
1730,prefill,1,1024,256,2048,128.0,1462.6666666666667,,
1731,prefill,1,1024,256,2048,32.0,970.2736666666666,,
1732,prefill,1,1024,256,2048,64.0,1062.017,,
1733,prefill,1,1024,256,2048,304.0,873.8530000000001,,
1734,prefill,1,1024,256,256,128.0,1471.019,,
1735,prefill,1,1024,256,256,32.0,962.3886666666666,,
1736,prefill,1,1024,256,256,64.0,1077.0513333333333,,
1737,prefill,1,1024,256,256,304.0,866.1150000000001,,
1738,prefill,1,1024,256,4096,128.0,1462.3460000000002,,
1739,prefill,1,1024,256,4096,32.0,954.7713333333332,,
1740,prefill,1,1024,256,4096,64.0,1070.9303333333332,,
1741,prefill,1,1024,256,4096,304.0,864.819,,
1742,prefill,1,1024,256,512,128.0,1476.1653333333334,,
1743,prefill,1,1024,256,512,32.0,974.59,,
1744,prefill,1,1024,256,512,64.0,1082.383,,
1745,prefill,1,1024,256,512,304.0,864.2173333333334,,
1746,prefill,1,1024,32,1024,128.0,1452.6446666666664,,
1747,prefill,1,1024,32,1024,32.0,954.437,,
1748,prefill,1,1024,32,1024,64.0,1064.075,,
1749,prefill,1,1024,32,1024,304.0,871.5413333333332,,
1750,prefill,1,1024,32,2048,128.0,1469.562,,
1751,prefill,1,1024,32,2048,32.0,953.0206666666667,,
1752,prefill,1,1024,32,2048,64.0,1077.0780000000002,,
1753,prefill,1,1024,32,2048,304.0,871.0596666666667,,
1754,prefill,1,1024,32,256,128.0,1460.0469999999998,,
1755,prefill,1,1024,32,256,32.0,953.6483333333332,,
1756,prefill,1,1024,32,256,64.0,1069.5266666666666,,
1757,prefill,1,1024,32,256,304.0,867.9726666666667,,
1758,prefill,1,1024,32,4096,128.0,1461.397,,
1759,prefill,1,1024,32,4096,32.0,953.1136666666666,,
1760,prefill,1,1024,32,4096,64.0,1067.2016666666666,,
1761,prefill,1,1024,32,4096,304.0,857.5356666666667,,
1762,prefill,1,1024,32,512,128.0,1466.2879999999998,,
1763,prefill,1,1024,32,512,32.0,953.6886666666666,,
1764,prefill,1,1024,32,512,64.0,1054.4796666666668,,
1765,prefill,1,1024,32,512,304.0,860.2083333333334,,
1766,prefill,1,1024,512,1024,128.0,1460.835,,
1767,prefill,1,1024,512,1024,32.0,970.6613333333333,,
1768,prefill,1,1024,512,1024,64.0,1058.235,,
1769,prefill,1,1024,512,1024,304.0,877.1406666666667,,
1770,prefill,1,1024,512,2048,128.0,1452.497,,
1771,prefill,1,1024,512,2048,32.0,951.6976666666666,,
1772,prefill,1,1024,512,2048,64.0,1072.7746666666665,,
1773,prefill,1,1024,512,2048,304.0,849.5703333333335,,
1774,prefill,1,1024,512,256,128.0,1462.1856666666665,,
1775,prefill,1,1024,512,256,32.0,958.8073333333333,,
1776,prefill,1,1024,512,256,64.0,1068.2976666666666,,
1777,prefill,1,1024,512,256,304.0,873.5589999999999,,
1778,prefill,1,1024,512,4096,128.0,1465.0593333333334,,
1779,prefill,1,1024,512,4096,32.0,959.6486666666666,,
1780,prefill,1,1024,512,4096,64.0,1053.223,,
1781,prefill,1,1024,512,4096,304.0,861.9986666666667,,
1782,prefill,1,1024,512,512,128.0,1466.783333333333,,
1783,prefill,1,1024,512,512,32.0,933.6030000000001,,
1784,prefill,1,1024,512,512,64.0,1402.3286666666665,,
1785,prefill,1,1024,512,512,304.0,853.0856666666667,,
1786,prefill,1,1024,64,1024,128.0,1451.468,,
1787,prefill,1,1024,64,1024,32.0,955.6536666666667,,
1788,prefill,1,1024,64,1024,64.0,1054.5733333333335,,
1789,prefill,1,1024,64,1024,304.0,847.4456666666666,,
1790,prefill,1,1024,64,2048,128.0,1460.9956666666667,,
1791,prefill,1,1024,64,2048,32.0,955.4933333333333,,
1792,prefill,1,1024,64,2048,64.0,1055.041,,
1793,prefill,1,1024,64,2048,304.0,865.781,,
1794,prefill,1,1024,64,256,128.0,1500.1793333333335,,
1795,prefill,1,1024,64,256,32.0,965.409,,
1796,prefill,1,1024,64,256,64.0,1067.6696666666667,,
1797,prefill,1,1024,64,256,304.0,850.1719999999999,,
1798,prefill,1,1024,64,4096,128.0,1474.4669999999999,,
1799,prefill,1,1024,64,4096,32.0,981.7130000000001,,
1800,prefill,1,1024,64,4096,64.0,1064.4886666666666,,
1801,prefill,1,1024,64,4096,304.0,849.5306666666667,,
1802,prefill,1,1024,64,512,128.0,1460.6893333333335,,
1803,prefill,1,1024,64,512,32.0,951.7509999999999,,
1804,prefill,1,1024,64,512,64.0,1067.3223333333333,,
1805,prefill,1,1024,64,512,304.0,873.5183333333334,,
1806,prefill,1,2048,128,1024,128.0,5652.7716666666665,,
1807,prefill,1,2048,128,1024,32.0,3614.029666666667,,
1808,prefill,1,2048,128,1024,64.0,4060.6783333333333,,
1809,prefill,1,2048,128,1024,304.0,3289.7943333333333,,
1810,prefill,1,2048,128,2048,128.0,5639.2086666666655,,
1811,prefill,1,2048,128,2048,32.0,3612.4663333333333,,
1812,prefill,1,2048,128,2048,64.0,4068.576333333333,,
1813,prefill,1,2048,128,2048,304.0,3288.444,,
1814,prefill,1,2048,128,256,128.0,7186.604666666666,,
1815,prefill,1,2048,128,256,32.0,3604.9950000000003,,
1816,prefill,1,2048,128,256,64.0,4064.2853333333333,,
1817,prefill,1,2048,128,256,304.0,3288.3496666666665,,
1818,prefill,1,2048,128,4096,128.0,5646.961,,
1819,prefill,1,2048,128,4096,32.0,3621.5256666666664,,
1820,prefill,1,2048,128,4096,64.0,4059.622,,
1821,prefill,1,2048,128,4096,304.0,3293.0686666666666,,
1822,prefill,1,2048,128,512,128.0,5646.868666666666,,
1823,prefill,1,2048,128,512,32.0,3590.589,,
1824,prefill,1,2048,128,512,64.0,4058.192333333333,,
1825,prefill,1,2048,128,512,304.0,3279.2906666666663,,
1826,prefill,1,2048,256,1024,128.0,5635.383666666666,,
1827,prefill,1,2048,256,1024,32.0,3610.047,,
1828,prefill,1,2048,256,1024,64.0,4066.277666666667,,
1829,prefill,1,2048,256,1024,304.0,3278.595333333333,,
1830,prefill,1,2048,256,2048,128.0,5632.339,,
1831,prefill,1,2048,256,2048,32.0,3613.4953333333337,,
1832,prefill,1,2048,256,2048,64.0,4097.549,,
1833,prefill,1,2048,256,2048,304.0,3274.8259999999996,,
1834,prefill,1,2048,256,256,128.0,5635.909666666666,,
1835,prefill,1,2048,256,256,32.0,3606.8796666666663,,
1836,prefill,1,2048,256,256,64.0,4056.280666666667,,
1837,prefill,1,2048,256,256,304.0,3279.7573333333335,,
1838,prefill,1,2048,256,4096,128.0,5660.807000000001,,
1839,prefill,1,2048,256,4096,32.0,3593.0736666666667,,
1840,prefill,1,2048,256,4096,64.0,4054.2233333333334,,
1841,prefill,1,2048,256,4096,304.0,3270.0423333333333,,
1842,prefill,1,2048,256,512,128.0,7614.280666666667,,
1843,prefill,1,2048,256,512,32.0,3600.0506666666665,,
1844,prefill,1,2048,256,512,64.0,4074.6433333333334,,
1845,prefill,1,2048,256,512,304.0,3271.3259999999996,,
1846,prefill,1,2048,32,1024,128.0,5678.058666666667,,
1847,prefill,1,2048,32,1024,32.0,3605.61,,
1848,prefill,1,2048,32,1024,64.0,4076.5676666666673,,
1849,prefill,1,2048,32,1024,304.0,3281.3483333333334,,
1850,prefill,1,2048,32,2048,128.0,5637.47,,
1851,prefill,1,2048,32,2048,32.0,3607.2273333333337,,
1852,prefill,1,2048,32,2048,64.0,4087.2589999999996,,
1853,prefill,1,2048,32,2048,304.0,3283.286,,
1854,prefill,1,2048,32,256,128.0,6065.6793333333335,,
1855,prefill,1,2048,32,256,32.0,3591.4303333333337,,
1856,prefill,1,2048,32,256,64.0,4077.569333333333,,
1857,prefill,1,2048,32,256,304.0,3279.9713333333334,,
1858,prefill,1,2048,32,4096,128.0,5658.907666666667,,
1859,prefill,1,2048,32,4096,32.0,3617.811333333333,,
1860,prefill,1,2048,32,4096,64.0,4082.0606666666667,,
1861,prefill,1,2048,32,4096,304.0,3285.0769999999998,,
1862,prefill,1,2048,32,512,128.0,5630.845,,
1863,prefill,1,2048,32,512,32.0,3609.739666666667,,
1864,prefill,1,2048,32,512,64.0,4078.732666666667,,
1865,prefill,1,2048,32,512,304.0,3267.85,,
1866,prefill,1,2048,512,1024,128.0,5671.841333333334,,
1867,prefill,1,2048,512,1024,32.0,3606.1716666666666,,
1868,prefill,1,2048,512,1024,64.0,4072.4383333333335,,
1869,prefill,1,2048,512,1024,304.0,3279.156333333334,,
1870,prefill,1,2048,512,2048,128.0,5653.937333333334,,
1871,prefill,1,2048,512,2048,32.0,3605.891,,
1872,prefill,1,2048,512,2048,64.0,4073.427333333333,,
1873,prefill,1,2048,512,2048,304.0,3262.625,,
1874,prefill,1,2048,512,256,128.0,5687.213333333333,,
1875,prefill,1,2048,512,256,32.0,3615.218666666667,,
1876,prefill,1,2048,512,256,64.0,4075.6056666666664,,
1877,prefill,1,2048,512,256,304.0,3272.14,,
1878,prefill,1,2048,512,4096,128.0,5665.070333333334,,
1879,prefill,1,2048,512,4096,32.0,3599.515666666666,,
1880,prefill,1,2048,512,4096,64.0,4092.0163333333335,,
1881,prefill,1,2048,512,4096,304.0,3266.5676666666673,,
1882,prefill,1,2048,512,512,128.0,5672.942333333333,,
1883,prefill,1,2048,512,512,32.0,3614.684333333333,,
1884,prefill,1,2048,512,512,64.0,4059.796,,
1885,prefill,1,2048,512,512,304.0,3278.1013333333335,,
1886,prefill,1,2048,64,1024,128.0,5637.566666666667,,
1887,prefill,1,2048,64,1024,32.0,3618.5063333333333,,
1888,prefill,1,2048,64,1024,64.0,4064.3393333333333,,
1889,prefill,1,2048,64,1024,304.0,3277.2996666666663,,
1890,prefill,1,2048,64,2048,128.0,5636.775000000001,,
1891,prefill,1,2048,64,2048,32.0,3613.522333333334,,
1892,prefill,1,2048,64,2048,64.0,4080.9646666666667,,
1893,prefill,1,2048,64,2048,304.0,3291.584666666667,,
1894,prefill,1,2048,64,256,128.0,5993.501,,
1895,prefill,1,2048,64,256,32.0,3606.184333333333,,
1896,prefill,1,2048,64,256,64.0,4067.9480000000003,,
1897,prefill,1,2048,64,256,304.0,3272.206666666667,,
1898,prefill,1,2048,64,4096,128.0,5662.811000000001,,
1899,prefill,1,2048,64,4096,32.0,3610.394666666667,,
1900,prefill,1,2048,64,4096,64.0,4067.519666666667,,
1901,prefill,1,2048,64,4096,304.0,3278.502,,
1902,prefill,1,2048,64,512,128.0,5693.843000000001,,
1903,prefill,1,2048,64,512,32.0,3599.957,,
1904,prefill,1,2048,64,512,64.0,4085.9356666666667,,
1905,prefill,1,2048,64,512,304.0,3282.150333333333,,
1906,prefill,1,256,128,1024,128.0,119.58,,
1907,prefill,1,256,128,1024,32.0,72.76633333333332,,
1908,prefill,1,256,128,1024,64.0,87.36033333333334,,
1909,prefill,1,256,128,1024,304.0,70.962,,
1910,prefill,1,256,128,2048,128.0,119.67366666666668,,
1911,prefill,1,256,128,2048,32.0,72.379,,
1912,prefill,1,256,128,2048,64.0,87.62700000000001,,
1913,prefill,1,256,128,2048,304.0,72.19200000000001,,
1914,prefill,1,256,128,256,128.0,119.58033333333333,,
1915,prefill,1,256,128,256,32.0,72.379,,
1916,prefill,1,256,128,256,64.0,87.58733333333333,,
1917,prefill,1,256,128,256,304.0,71.08266666666667,,
1918,prefill,1,256,128,4096,128.0,119.91433333333333,,
1919,prefill,1,256,128,4096,32.0,71.67033333333333,,
1920,prefill,1,256,128,4096,64.0,87.641,,
1921,prefill,1,256,128,4096,304.0,71.59066666666666,,
1922,prefill,1,256,128,512,128.0,119.527,,
1923,prefill,1,256,128,512,32.0,72.21866666666666,,
1924,prefill,1,256,128,512,64.0,87.45333333333333,,
1925,prefill,1,256,128,512,304.0,70.92233333333334,,
1926,prefill,1,256,256,1024,128.0,119.58033333333333,,
1927,prefill,1,256,256,1024,32.0,71.80433333333333,,
1928,prefill,1,256,256,1024,64.0,87.38666666666667,,
1929,prefill,1,256,256,1024,304.0,71.35000000000001,,
1930,prefill,1,256,256,2048,128.0,119.647,,
1931,prefill,1,256,256,2048,32.0,71.79133333333334,,
1932,prefill,1,256,256,2048,64.0,87.48033333333335,,
1933,prefill,1,256,256,2048,304.0,71.978,,
1934,prefill,1,256,256,256,128.0,119.84733333333332,,
1935,prefill,1,256,256,256,32.0,72.25833333333333,,
1936,prefill,1,256,256,256,64.0,87.68033333333334,,
1937,prefill,1,256,256,256,304.0,71.14933333333335,,
1938,prefill,1,256,256,4096,128.0,119.80799999999999,,
1939,prefill,1,256,256,4096,32.0,71.791,,
1940,prefill,1,256,256,4096,64.0,87.57366666666667,,
1941,prefill,1,256,256,4096,304.0,71.71066666666667,,
1942,prefill,1,256,256,512,128.0,119.94099999999999,,
1943,prefill,1,256,256,512,32.0,72.44600000000001,,
1944,prefill,1,256,256,512,64.0,87.45366666666666,,
1945,prefill,1,256,256,512,304.0,72.36566666666667,,
1946,prefill,1,256,32,1024,128.0,119.70066666666666,,
1947,prefill,1,256,32,1024,32.0,72.352,,
1948,prefill,1,256,32,1024,64.0,87.253,,
1949,prefill,1,256,32,1024,304.0,72.43266666666666,,
1950,prefill,1,256,32,2048,128.0,119.86099999999999,,
1951,prefill,1,256,32,2048,32.0,72.53966666666666,,
1952,prefill,1,256,32,2048,64.0,87.53399999999999,,
1953,prefill,1,256,32,2048,304.0,71.63033333333333,,
1954,prefill,1,256,32,256,128.0,119.44666666666667,,
1955,prefill,1,256,32,256,196.0,71.95133333333332,,
1956,prefill,1,256,32,256,32.0,71.59033333333333,,
1957,prefill,1,256,32,256,64.0,87.54666666666667,,
1958,prefill,1,256,32,256,304.0,70.922,,
1959,prefill,1,256,32,4096,128.0,119.84766666666667,,
1960,prefill,1,256,32,4096,32.0,71.68400000000001,,
1961,prefill,1,256,32,4096,64.0,87.58733333333333,,
1962,prefill,1,256,32,4096,304.0,70.80166666666666,,
1963,prefill,1,256,32,512,128.0,119.56733333333334,,
1964,prefill,1,256,32,512,32.0,72.27233333333334,,
1965,prefill,1,256,32,512,64.0,87.467,,
1966,prefill,1,256,32,512,304.0,71.791,,
1967,prefill,1,256,512,1024,128.0,119.67399999999999,,
1968,prefill,1,256,512,1024,32.0,72.29899999999999,,
1969,prefill,1,256,512,1024,64.0,87.57366666666667,,
1970,prefill,1,256,512,1024,304.0,71.14966666666666,,
1971,prefill,1,256,512,2048,128.0,119.60700000000001,,
1972,prefill,1,256,512,2048,32.0,71.724,,
1973,prefill,1,256,512,2048,64.0,87.694,,
1974,prefill,1,256,512,2048,304.0,72.11200000000001,,
1975,prefill,1,256,512,256,128.0,119.96833333333335,,
1976,prefill,1,256,512,256,32.0,72.67266666666667,,
1977,prefill,1,256,512,256,64.0,87.53366666666666,,
1978,prefill,1,256,512,256,304.0,71.136,,
1979,prefill,1,256,512,4096,128.0,119.88799999999999,,
1980,prefill,1,256,512,4096,32.0,72.03166666666667,,
1981,prefill,1,256,512,4096,64.0,87.60000000000001,,
1982,prefill,1,256,512,4096,304.0,72.04466666666667,,
1983,prefill,1,256,512,512,128.0,119.66066666666667,,
1984,prefill,1,256,512,512,32.0,72.379,,
1985,prefill,1,256,512,512,64.0,114.82266666666668,,
1986,prefill,1,256,512,512,304.0,71.96466666666667,,
1987,prefill,1,256,64,1024,128.0,119.64699999999999,,
1988,prefill,1,256,64,1024,32.0,71.53699999999999,,
1989,prefill,1,256,64,1024,64.0,87.41333333333334,,
1990,prefill,1,256,64,1024,304.0,71.05566666666668,,
1991,prefill,1,256,64,2048,128.0,119.72699999999999,,
1992,prefill,1,256,64,2048,32.0,72.165,,
1993,prefill,1,256,64,2048,64.0,87.574,,
1994,prefill,1,256,64,2048,304.0,72.20533333333333,,
1995,prefill,1,256,64,256,128.0,120.195,,
1996,prefill,1,256,64,256,32.0,72.28533333333333,,
1997,prefill,1,256,64,256,64.0,87.694,,
1998,prefill,1,256,64,256,304.0,72.39233333333333,,
1999,prefill,1,256,64,4096,128.0,119.70100000000001,,
2000,prefill,1,256,64,4096,32.0,71.55066666666667,,
2001,prefill,1,256,64,4096,64.0,87.467,,
2002,prefill,1,256,64,4096,304.0,72.21866666666666,,
2003,prefill,1,256,64,512,128.0,119.72733333333333,,
2004,prefill,1,256,64,512,32.0,72.59333333333333,,
2005,prefill,1,256,64,512,64.0,87.41366666666666,,
2006,prefill,1,256,64,512,304.0,71.35,,
2007,prefill,1,4096,128,1024,128.0,22203.315666666665,,
2008,prefill,1,4096,128,1024,32.0,14046.686666666666,,
2009,prefill,1,4096,128,1024,64.0,16031.442000000001,,
2010,prefill,1,4096,128,1024,304.0,12434.131333333333,,
2011,prefill,1,4096,128,2048,128.0,22294.900999999998,,
