,Unnamed: 0,index,cu_mask,decode_batch_size,decode_len,prefill_len,prefill_batch,queue1_start,queue1_end,queue2_start,queue2_end,q1_dur,q2_dur,overlap_us,pct_of_q1,pct_of_q2
191,191,191,32.0,128,512,256,32,277711005040392,277711007165214,277711004953634,277711006316673,2124822,1363039,1276281,60.065313706277514,93.63495835408965
192,192,192,32.0,128,512,512,1,277797276598461,277797276859459,277797276516394,277797277831964,260998,1315570,260998,100.0,19.83915717141619
193,193,193,32.0,128,512,512,4,277884228124025,277884229066662,277884228044082,277884229381903,942637,1337821,942637,100.0,70.46062216096173
194,194,194,32.0,128,512,512,8,277973811964069,277973813869068,277973811880718,277973813276311,1904999,1395593,1312242,68.88413064783762,94.02755674469563
195,195,195,32.0,128,512,512,16,278060010072344,278060013904472,278060009990196,278060011396253,3832128,1406057,1323909,34.54761949496468,94.15756260236961
196,196,196,32.0,128,512,1024,1,278159138669792,278159139616478,278159138584717,278159139935287,946686,1350570,946686,100.0,70.09529309846954
197,197,197,32.0,128,512,1024,4,278253441276602,278253444847733,278253441193973,278253442589646,3571131,1395673,1313044,36.768295534383924,94.07963040053077
198,198,198,32.0,128,512,1024,8,278339470400690,278339477610828,278339470320988,278339471678534,7210138,1357546,1277844,17.722878535750635,94.1289650590109
199,199,199,32.0,128,512,2048,1,278424961700460,278424965309679,278424961619555,278424963026935,3609219,1407380,1326475,36.75241097866325,94.25137489519533
200,200,200,32.0,128,512,2048,4,278510715756016,278510729887429,278510715672585,278510717024157,14131413,1351572,1268141,8.973915064261444,93.82711390884097
201,201,201,32.0,128,512,2048,8,278595737892486,278595766034556,278595737809616,278595739158582,28142070,1348966,1266096,4.498944107523007,93.85677622712507
202,202,202,32.0,128,512,4096,1,278685242631582,278685256792664,278685242548432,278685243898280,14161082,1349848,1266698,8.94492384127145,93.840047175682
203,203,203,32.0,128,512,4096,4,278770259515470,278770314869043,278770259433135,278770260781019,55353573,1347884,1265549,2.2863004706128,93.89153666042478
204,204,204,32.0,128,1024,256,1,284699972983828,284699973182282,284699972903203,284699975363994,198454,2460791,198454,100.0,8.064642629138355
205,205,205,32.0,128,1024,256,4,284775619197675,284775619568604,284775619115728,284775621579445,370929,2463717,370929,100.0,15.055665890197616
206,206,206,32.0,128,1024,256,8,284851116670295,284851117271230,284851116586103,284851119059281,600935,2473178,600935,100.0,24.29808934092087
207,207,207,32.0,128,1024,256,16,284925838517259,284925839589512,284925838432986,284925840954595,1072253,2521609,1072253,100.0,42.52257189754637
208,208,208,32.0,128,1024,256,32,285000712412245,285000714578241,285000712331618,285000714921304,2165996,2589686,2165996,100.0,83.63932924686623
209,209,209,32.0,128,1024,512,1,285076362629426,285076362993338,285076362547478,285076365012639,363912,2465161,363912,100.0,14.762200115935634
210,210,210,32.0,128,1024,512,4,285151882060149,285151883029086,285151881970624,285151884458596,968937,2487972,968937,100.0,38.944851469389526
211,211,211,32.0,128,1024,512,8,285226930020842,285226931918664,285226929934845,285226932512222,1897822,2577377,1897822,100.0,73.63385333228317
212,212,212,32.0,128,1024,512,16,285302718852290,285302722655031,285302718771253,285302721331952,3802741,2560699,2479662,65.20722815463898,96.83535628357725
213,213,213,32.0,128,1024,1024,1,285377634406007,285377635370935,285377634317324,285377636835726,964928,2518402,964928,100.0,38.31509028344164
214,214,214,32.0,128,1024,1024,4,285454364394273,285454367988296,285454364310481,285454366909708,3594023,2599227,2515435,69.98939628377447,96.77627233019663
215,215,215,32.0,128,1024,1024,8,285530429334553,285530436555957,285530429249038,285530431808374,7221404,2559336,2473821,34.256787184320395,96.6587036637628
216,216,216,32.0,128,1024,2048,1,285605689983152,285605693586437,285605689902849,285605692489848,3603285,2586999,2506696,69.56696458925676,96.89590138998894
217,217,217,32.0,128,1024,2048,4,285680751187531,285680765233950,285680751106305,285680753652651,14046419,2546346,2465120,17.549811094201306,96.81009572147697
218,218,218,32.0,128,1024,2048,8,285756924732118,285756952845524,285756924648527,285756927215360,28113406,2566833,2483242,8.832946104075756,96.74341883558455
219,219,219,32.0,128,1024,4096,1,285832504483733,285832518652873,285832504400463,285832506955429,14169140,2554966,2471696,17.44422032671002,96.740856825492
220,220,220,32.0,128,1024,4096,4,285908860771899,285908916360812,285908860689428,285908863298959,55588913,2609531,2527060,4.5459784399813685,96.83962367183987
221,221,221,32.0,128,2048,256,1,291127093977563,291127094315616,291127093897188,291127098653513,338053,4756325,338053,100.0,7.10744114416067
222,222,222,32.0,128,2048,256,4,291202085709491,291202086277351,291202085626381,291202090389842,567860,4763461,567860,100.0,11.921164044378656
223,223,223,32.0,128,2048,256,8,291278525558684,291278526351378,291278525477899,291278530289911,792694,4812012,792694,100.0,16.473234065085457
224,224,224,32.0,128,2048,256,16,291353097224063,291353098494491,291353097145363,291353101972891,1270428,4827528,1270428,100.0,26.316325871129077
225,225,225,32.0,128,2048,256,32,291427740175570,291427742379012,291427740096910,291427744961161,2203442,4864251,2203442,100.0,45.29869038419276
226,226,226,32.0,128,2048,512,1,291503110504747,291503111055648,291503110421838,291503115182291,550901,4760453,550901,100.0,11.572449092554846
227,227,227,32.0,128,2048,512,4,291578940291828,291578941455170,291578940205911,291578944983684,1163342,4777773,1163342,100.0,24.349042953694116
228,228,228,32.0,128,2048,512,8,291655064064375,291655066085801,291655063979621,291655068946587,2021426,4966966,2021426,100.0,40.69739957954212
229,229,229,32.0,128,2048,512,16,291730867009766,291730870836724,291730866927057,291730871964825,3826958,5037768,3826958,100.0,75.96534814624253
230,230,230,32.0,128,2048,1024,1,291806788632250,291806789768651,291806788554272,291806793377870,1136401,4823598,1136401,100.0,23.559197926527045
231,231,231,32.0,128,2048,1024,4,291882816856047,291882820468233,291882816771774,291882821834840,3612186,5063066,3612186,100.0,71.34384580410368
232,232,232,32.0,128,2048,1024,8,291958517028125,291958524209358,291958516946618,291958521959088,7181233,5012470,4930963,68.66457333998216,98.37391545485559
233,233,233,32.0,128,2048,2048,1,292033201568508,292033205241994,292033201484195,292033206576007,3673486,5091812,3673486,100.0,72.14496528937046
234,234,234,32.0,128,2048,2048,4,292108453247605,292108467231726,292108453165698,292108458220585,13984121,5054887,4972980,35.56162021195326,98.37964726016625
235,235,235,32.0,128,2048,2048,8,292184387853928,292184415760187,292184387769254,292184392845711,27906259,5076457,4991783,17.887682472953472,98.33202566278017
236,236,236,32.0,128,2048,4096,1,292260367584175,292260381629396,292260367501306,292260372528289,14045221,5026983,4944114,35.20139697339045,98.35151620763388
237,237,237,32.0,128,2048,4096,4,292335618218936,292335673331091,292335618132629,292335623326675,55112155,5194046,5107739,9.267899250174485,98.33834740778191
238,238,238,32.0,128,4096,256,1,297546195629050,297546196286955,297546195548305,297546204890521,657905,9342216,657905,100.0,7.042279904468061
239,239,239,32.0,128,4096,256,4,297621455451114,297621456413275,297621455368805,297621464714870,962161,9346065,962161,100.0,10.29482461335332
240,240,240,32.0,128,4096,256,8,297696374542297,297696375731257,297696374458585,297696383844659,1188960,9386074,1188960,100.0,12.667277074525515
241,241,241,32.0,128,4096,256,16,297771162719122,297771164381245,297771162636493,297771172075608,1662123,9439115,1662123,100.0,17.608886002554264
242,242,242,32.0,128,4096,256,32,297846301253828,297846303914635,297846301170958,297846310750875,2660807,9579917,2660807,100.0,27.77484397829334
243,243,243,32.0,128,4096,512,1,297920554880926,297920555828333,297920554800502,297920564151014,947407,9350512,947407,100.0,10.132140357661697
244,244,244,32.0,128,4096,512,4,297996012225548,297996013781869,297996012141837,297996021550402,1556321,9408565,1556321,100.0,16.541534229715158
245,245,245,32.0,128,4096,512,8,298071241693809,298071244132829,298071241610578,298071251201080,2439020,9590502,2439020,100.0,25.43161974211569
246,246,246,32.0,128,4096,512,16,298145965107673,298145969368220,298145965026527,298145974780683,4260547,9754156,4260547,100.0,43.67929936736709
247,247,247,32.0,128,4096,1024,1,298220792225410,298220793776799,298220792140456,298220801591519,1551389,9451063,1551389,100.0,16.414968348004873
248,248,248,32.0,128,4096,1024,4,298297182267351,298297186286667,298297182183519,298297191890127,4019316,9706608,4019316,100.0,41.40803872990441
249,249,249,32.0,128,4096,1024,8,298373095848998,298373103175319,298373095767451,298373105671110,7326321,9903659,7326321,100.0,73.97590123004034
250,250,250,32.0,128,4096,2048,1,298449093680114,298449097779493,298449093595160,298449103392936,4099379,9797776,4099379,100.0,41.83989305328066
251,251,251,32.0,128,4096,2048,4,298524632743644,298524646803492,298524632651353,298524642646220,14059848,9994867,9902576,70.43160068302304,99.07661602700666
252,252,252,32.0,128,4096,2048,8,298600738650559,298600766695042,298600738567730,298600748629630,28044483,10061900,9979071,35.5830093212986,99.17680557350003
253,253,253,32.0,128,4096,4096,1,298675558105828,298675572160664,298675558022518,298675567963141,14054836,9940623,9857313,70.13467108403115,99.16192375467816
254,254,254,32.0,128,4096,4096,4,298751469039744,298751524167227,298751468954148,298751479171443,55127483,10217295,10131699,18.378671487686095,99.16224401859787
255,255,255,32.0,256,256,256,1,271374149363257,271374149474792,271374149252123,271374150744297,111535,1492174,111535,100.0,7.47466448282841
256,256,256,32.0,256,256,256,4,271463896959766,271463897244898,271463896877538,271463898362375,285132,1484837,285132,100.0,19.20291587561463
257,257,257,32.0,256,256,256,8,271552105581101,271552106107225,271552105497229,271552106989283,526124,1492054,526124,100.0,35.26172645225977
258,258,258,32.0,256,256,256,16,271638321346562,271638322443191,271638321266338,271638322826228,1096629,1559890,1096629,100.0,70.30168793953419
259,259,259,32.0,256,256,256,32,271726346335328,271726348464921,271726346253340,271726347796752,2129593,1543412,1461424,68.62456816865947,94.68787336109867
260,260,260,32.0,256,256,512,1,271815086134403,271815086410475,271815086052736,271815087536331,276072,1483595,276072,100.0,18.6083129155868
261,261,261,32.0,256,256,512,4,271906634852348,271906635809899,271906634802875,271906636320427,957551,1517552,957551,100.0,63.09839794616593
262,262,262,32.0,256,256,512,8,271997600379043,271997602287250,271997600295252,271997601876951,1908207,1581699,1497908,78.49819228207421,94.7024686745076
263,263,263,32.0,256,256,512,16,272085741603178,272085745380982,272085741523636,272085743072580,3777804,1548944,1469402,38.89566531244078,94.86475947484222
264,264,264,32.0,256,256,1024,1,272171959352289,272171960286748,272171959269608,272171960775293,934459,1505685,934459,100.0,62.06205149151383
265,265,265,32.0,256,256,1024,4,272259757626854,272259761184555,272259757544626,272259759091806,3557701,1547180,1464952,41.17692858393665,94.6852984138885
266,266,266,32.0,256,256,1024,8,272354760522370,272354767741488,272354760438177,272354761993857,7219118,1555680,1471487,20.38319639601403,94.58802581507764
267,267,267,32.0,256,256,2048,1,272445820549354,272445824170599,272445820465161,272445822033630,3621245,1568469,1484276,40.988002744912315,94.632154030459
268,268,268,32.0,256,256,2048,4,272536681207216,272536695392633,272536681120658,272536682654768,14185417,1534110,1447552,10.204507911187948,94.35777095514663
269,269,269,32.0,256,256,2048,8,272627411784712,272627440112889,272627411700559,272627413226290,28328177,1525731,1441578,5.0888484634927265,94.48441435613486
270,270,270,32.0,256,256,4096,1,272719226189629,272719240362818,272719226107160,272719227641030,14173189,1533870,1451401,10.240468817568155,94.62346874246188
271,271,271,32.0,256,256,4096,4,272882364602046,272882420441972,272882364516648,272882366040896,55839926,1524248,1438850,2.576740520752123,94.3973684072408
272,272,272,32.0,256,512,256,1,278855387569251,278855387730981,278855387489807,278855390113450,161730,2623643,161730,100.0,6.164329521966213
273,273,273,32.0,256,512,256,4,278938995284135,278938995670620,278938995202068,278938997831364,386485,2629296,386485,100.0,14.699181834224825
274,274,274,32.0,256,512,256,8,279023205785780,279023206404636,279023205704583,279023208341858,618856,2637275,618856,100.0,23.46573641353291
275,275,275,32.0,256,512,256,16,279106300808189,279106301958662,279106300793550,279106303455641,1150473,2662091,1150473,100.0,43.21689228504961
276,276,276,32.0,256,512,256,32,279189437769055,279189439911076,279189437686867,279189440424772,2142021,2737905,2142021,100.0,78.23576785900168
277,277,277,32.0,256,512,512,1,279273987301983,279273987680289,279273987217911,279273989846044,378306,2628133,378306,100.0,14.394476991841737
278,278,278,32.0,256,512,512,4,279361375090393,279361376084107,279361375010531,279361377722416,993714,2711885,993714,100.0,36.64292549278454
279,279,279,32.0,256,512,512,8,279448834580775,279448836479079,279448834498908,279448837248078,1898304,2749170,1898304,100.0,69.05007693231047
280,280,280,32.0,256,512,512,16,279533848018819,279533851821801,279533847937072,279533850699072,3802982,2762000,2680253,70.47766726216426,97.04029688631427
281,281,281,32.0,256,512,1024,1,279620062914191,279620063935327,279620062842186,279620065494495,1021136,2652309,1021136,100.0,38.49988821061196
282,282,282,32.0,256,512,1024,4,279706584926425,279706588496954,279706584840829,279706587595612,3570529,2754783,2669187,74.7560655577927,96.89282241105742
283,283,283,32.0,256,512,1024,8,279792475774127,279792482962575,279792475692237,279792478422845,7188448,2730608,2648718,36.84686875386732,97.00103420190668
284,284,284,32.0,256,512,2048,1,279881215097696,279881218717138,279881215016069,279881217797233,3619442,2781164,2699537,74.58434200630926,97.06500587523786
285,285,285,32.0,256,512,2048,4,279965780382202,279965794602499,279965780300855,279965783030902,14220297,2730047,2648700,18.626193250394138,97.02030770898816
286,286,286,32.0,256,512,2048,8,280052323911298,280052352323589,280052323826945,280052326569701,28412291,2742756,2658403,9.356524611126924,96.92451679989033
287,287,287,32.0,256,512,4096,1,280142740689995,280142754958683,280142740670550,280142743424291,14268688,2753741,2734296,19.16291112399402,99.29386968491227
288,288,288,32.0,256,512,4096,4,280230649217656,280230705057663,280230649135110,280230651907573,55840007,2772463,2689917,4.817186000710924,97.02264737166915
289,289,289,32.0,256,1024,256,1,285984931458638,285984931684515,285984931376049,285984936302240,225877,4926191,225877,100.0,4.585226192001081
290,290,290,32.0,256,1024,256,4,286060796963641,286060797543889,286060796880811,286060801806361,580248,4925550,580248,100.0,11.78036970490605
291,291,291,32.0,256,1024,256,8,286135798602785,286135799412999,286135798521920,286135803451680,810214,4929760,810214,100.0,16.43516114374736
292,292,292,32.0,256,1024,256,16,286211544826594,286211546114020,286211544744045,286211549701308,1287426,4957263,1287426,100.0,25.970500253869925
293,293,293,32.0,256,1024,256,32,286287355519237,286287357750422,286287355437490,286287360475256,2231185,5037766,2231185,100.0,44.28917500336459
294,294,294,32.0,256,1024,512,1,286363399848761,286363400379496,286363399765170,286363404693847,530735,4928677,530735,100.0,10.768305571657464
295,295,295,32.0,256,1024,512,4,286439168669775,286439169848312,286439168588229,286439173560365,1178537,4972136,1178537,100.0,23.702831137362292
296,296,296,32.0,256,1024,512,8,286515153416928,286515155451623,286515153331773,286515158459426,2034695,5127653,2034695,100.0,39.6808247359952
297,297,297,32.0,256,1024,512,16,286590360255653,286590364126069,286590360174908,286590365419628,3870416,5244720,3870416,100.0,73.79642764532711
298,298,298,32.0,256,1024,1024,1,286666482014101,286666483162128,286666481933116,286666486890338,1148027,4957222,1148027,100.0,23.158676371564557
299,299,299,32.0,256,1024,1024,4,286742300309506,286742303934841,286742300225754,286742305454919,3625335,5229165,3625335,100.0,69.3291376347849
300,300,300,32.0,256,1024,1024,8,286818469621712,286818476794724,286818469536677,286818474730481,7173012,5193804,5108769,71.22208913075846,98.36276070487064
301,301,301,32.0,256,1024,2048,1,286893529824531,286893533462134,286893529806891,286893535070494,3637603,5263603,3637603,100.0,69.10861248464218
